"4th & Boston, 1954","Tulsa (Okla.) -- History","The southwest corner of East 4th Street and South Boston Avenue in 1954. The Pioneer Building sits on the corner. The Orpheum Theatre is to the right.","Tulsa City-County Library",1954,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #A0235","verified","modified","East 4th Street and South Boston Avenue","included","A0235.jpg",6/24/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,13239",13239,"13240.jpg","/p15020coll1/image/13240.jpg",36.1528321,-95.9894452
"Plaza Court Apartments","Tulsa (Okla.) -- History; Buildings","The Plaza Court Apartments at 407 West 4th Street.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #C0518",,,"407 West 4th Street","included","C0518.jpg",6/24/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,13284",13284,"13285.jpg","/p15020coll1/image/13285.jpg",36.1507727,-95.9955038
"Washington Irving Monument","Tulsa (Okla.) -- History","Unidentified men posing near the Washington Irving Monument located at West Easton Street and North Vancouver.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #C0799","verified","modified","West Easton Street and North Vancouver","included","C0799.jpg",6/24/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,13754",13754,"13755.jpg","/p15020coll1/image/13755.jpg",36.1588643,-96.0126383
"Presbyterian Mission School & Church, circa 1893","Tulsa (Okla.) -- History; Schools; Churches","The Presbyterian Mission School and Church, between Boston & Cincinnati and 4th & 5th Streets, circa 1893.","Tulsa City-County Library",1893,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #A1595",,"modified","415 S Boston Ave","included","A1595.jpg",6/24/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,13801",13801,"13802.jpg","/p15020coll1/image/13802.jpg",36.152551,-95.988732
"6th & Utica: Progressive Brass Manufacturing Company","Tulsa (Okla.) -- History; Buildings","Exterior view of the Progressive Brass Manufacturing Company facility on the southeast corner of East 6th Street and South Utica Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #D6158",,,"East 6th Street and South Utica Avenue","included","D6158.jpg",6/24/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,13860",13860,"13861.jpg","/p15020coll1/image/13861.jpg",36.1521101,-95.9671473
"6th & Utica: Progressive Brass Manufacturing Company","Tulsa (Okla.) -- History; Buildings","Exterior view of Progressive Brass Manufacturing Company on the southeast corner of East 6th Street and South Utica Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society and the generosity of Tulsa World/Lorton Family Chester Cadieux the Rotary Club of Tulsa and many other community-minded corporations, institutions and individuals.","Accession #D6725","verified","modified","West 6th Street and South Utica Avenue","included","D6725.jpg",6/24/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,13862",13862,"13863.jpg","/p15020coll1/image/13863.jpg",36.1521101,-95.9671473
"Newblock Park, 1923","Tulsa (Okla.) -- History; Parks","Pump station at Newblock Park, 1923.","Tulsa City-County Library",1923,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society and the generosity of Tulsa World/Lorton Family Chester Cadieux the Rotary Club of Tulsa and many other community-minded corporations, institutions and individuals.","Accession #A2177",,"modified","Newblock Park","included","A2177.jpg",6/24/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,13920",13920,"13921.jpg","/p15020coll1/image/13921.jpg",36.151374,-96.0126775
"16th & Carson: Markham Residence","Tulsa (Okla.) -- History","The J.H. Markham residence at West 16th Place and South Carson Avenue (since demolished).","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #E1493",,"modified","West 16th Place and South Carson Avenue","included","E1493.jpg",6/24/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,13984",13984,"13985.jpg","/p15020coll1/image/13985.jpg",36.1388114,-95.9907156
"17th Place: Moore Manor","Tulsa (Okla.) -- History","Residence of Frank Lynus Moore, 228 West 17th Place.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #E1496","verified","modified","228 West 17th Place","included","E1496.jpg",6/24/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,13986",13986,"13987.jpg","/p15020coll1/image/13987.jpg",36.136744,-95.990922
"17th & Carson: Cosden Mansion","Tulsa (Okla.) -- History","Josh Cosden residence at 1700 South Carson Avenue. The building was razed, and the area is now occupied by University Club Towers.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #E1660",,"modified","1700 South Carson Avenue","included","E1660.jpg",6/24/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,14023",14023,"14024.jpg","/p15020coll1/image/14024.jpg",36.1379102,-95.9906922
"Riverside Drive Residence","Tulsa (Okla.) -- History","Residence located at 1343 Riverside Drive.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #B7077",,,"1343 Riverside Drive","included","B7077.jpg",6/24/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,14031",14031,"14032.jpg","/p15020coll1/image/14032.jpg",36.1429016,-96.0007634
"McDonnell Mansion","Tulsa (Okla.) -- History","Residence near 21st Street and Owasso (1207 E. 21st Street). The home, known as ""The Irish Castle,"" was built by John McDonnell in 1922.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #C0365",,,"1207 E. 21st Street","included","C0365.jpg",6/24/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,14033",14033,"14034.jpg","/p15020coll1/image/14034.jpg",36.133603,-95.976969
"4th & Boulder: Ritz Building","Tulsa (Okla.) -- History","Located on the southeast corner of West 4th Street and South Boulder Avenue, the Ritz Building went up in 1928, adjacent to the Ritz Theater. It was demolished in 1960.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #C0009","verified","modified","West 4th Street and South Boulder Avenue","included","C0009.jpg",6/24/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,14155",14155,"14156.jpg","/p15020coll1/image/14156.jpg",36.1519944,-95.9917981
"Riverside Drive, 1955","Tulsa (Okla.) -- History","1300 block of Riverside Drive on April 24th, 1955.","Tulsa City-County Library",4/24/1955,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #D6828","verified","modified","1350 Riverside Drive","included","D6828.jpg",6/24/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,14176",14176,"14177.jpg","/p15020coll1/image/14177.jpg",36.1427933,-96.0006758
"Riverside Drive, circa 1957","Tulsa (Okla.) -- History","1300 block of Riverside Drive, circa 1957. Cab drivers from Yellow Cab, Checkered Cab, and the Tulsa Police engaged in discussion.","Tulsa City-County Library",1957,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #A1929",,,"1333 South Riverside Drive","included","A1929.jpg",6/24/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,14179",14179,"14180.jpg","/p15020coll1/image/14180.jpg",36.143402,-96.000975
"Rohser's Board & Batten Dwelling, 1904","Tulsa (Okla.) -- History","Rohser's board & batten-sided story and a half dwelling at 409 South Kenosha, Tulsa, Indian Territory, 1904.","Tulsa City-County Library",1904,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #G0221",,"Modified","409 South Kenosha Avenue","Included","G0221.jpg",6/24/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,14251",14251,"14252.jpg","/p15020coll1/image/14252.jpg",36.1549889,-95.9821905
"Roosevelt Elementary School, 1933","Tulsa (Okla.) -- History; Buildings; Schools","Roosevelt Elementary School located at 1202 West Easton Street, 1933.","Tulsa City-County Library",1933,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #A0703","verified","modified","1202 West Easton Street","included","A0703.jpg",6/24/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,14269",14269,"14270.jpg","/p15020coll1/image/14270.jpg",36.1588032,-96.0070568
"11th Street: Rose Bowl, 1963","Tulsa (Okla.) -- History","Partial exterior view of the Rose Bowl at 7415 East 11th Street in 1963.","Tulsa City-County Library",1963,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #D4147",,"modified","7415 East 11th Street","included","D4147.jpg",6/24/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,14271",14271,"14272.jpg","/p15020coll1/image/14272.jpg",36.1481352,-95.8921457
"South Boulder, 1954","Tulsa (Okla.) -- History","308 South Boulder Avenue on 08/16/1954. Perry's Auto Park and Jefferson Hotel are pictured.","Tulsa City-County Library",8/16/1954,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #B1568","verified",,"308 South Boulder Avenue","included","B1568.jpg",6/26/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,14416",14416,"14417.jpg","/p15020coll1/image/14417.jpg",36.1525056,-95.9920919
"St. John Hospital, 1926","Tulsa (Okla.) -- History; Buildings","Saint John's Hospital at 2000 South Utica in 1926.","Tulsa City-County Library",1926,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #A2216",,,"East 21st Street and South Utica Avenue","included","A2216.jpg",6/26/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,14612",14612,"14613.jpg","/p15020coll1/image/14613.jpg",36.1332648,-95.9672697
"13th & Jackson: Sally Ann Apartments","Tulsa (Okla.) -- History","Sally Ann Apartments at West 13th Street and South Jackson Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #B7042",,"modified","West 13th Street and South Jackson Avenue","included","B7042.jpg",6/26/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,14622",14622,"14623.jpg","/p15020coll1/image/14623.jpg",36.144067,-96.0002596
"Sawyer Manufacturing Company","Tulsa (Okla.) -- History","Sawyer Manufacturing Company at 1021 North Columbia Place.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #D3129",,"modified","1021 North Columbia Place","included","D3129.jpg",6/29/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,14791",14791,"14792.jpg","/p15020coll1/image/14792.jpg",36.168842,-95.949586
"2nd & Cheyenne, 1961","Tulsa (Okla.) -- History","The intersection of West Second Street and South Cheyenne Avenue on October 6th, 1961.","Tulsa City-County Library",10/6/1961,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #H0870","verified","modified","West 2nd Street and South Cheyenne Avenue","included","H0870.jpg",6/29/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,14846",14846,"14847.jpg","/p15020coll1/image/14847.jpg",36.1535474,-95.9939743
"Sidney Lanier School","Tulsa (Okla.) -- History","Class photograph taken in front of Sidney Lanier Elementary School at East 17th Street and South Harvard Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #A1533","verified","modified","East 17th Street and South Harvard Avenue","included","A1533.jpg",6/29/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,15014",15014,"15015.jpg","/p15020coll1/image/15015.jpg",36.136908,-95.940338
"15th & Quaker, 1950","Tulsa (Okla.) -- History","Sipes Food Market in 1950, near the southeast corner of East 15th Street and South Quaker Avenue.","Tulsa City-County Library",1950,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #A0141","verified","modified","East 15th Street and South Quaker Avenue","included","A0141.jpg",6/29/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,15072",15072,"15073.jpg","/p15020coll1/image/15073.jpg",36.1406431,-95.9744848
"4th & Boulder: Skelly Building","Tulsa (Okla.) -- History; Buildings","Skelly Building located on the northwest corner of West 4th Street and South Boulder Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #C0002",,"modified","West 4th Street and South Boulder Avenue","included","C0002.jpg",6/29/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,15096",15096,"15097.jpg","/p15020coll1/image/15097.jpg",36.1519944,-95.9917981
"Skelly Stadium, 1965","Tulsa (Okla.) -- History","Looking north at Skelly Stadium construction addition by Pittsburgh-Des Moines Steel Company, July 2, 1965.","Tulsa City-County Library",7/2/1965,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #B3181","verified","modified","3102 East 11th Street","included","B3181.jpg",6/29/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,15125",15125,"15126.jpg","/p15020coll1/image/15126.jpg",36.1477946,-95.944738
"Sophian Plaza Apartment Hotel","Tulsa (Okla.) -- History","Located at 1500 South Frisco Avenue, Sophian Plaza Apartment Hotel.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #C0017","verified","modified","1500 South Frisco Avenue","included","C0017.jpg",6/30/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,15208",15208,"15209.jpg","/p15020coll1/image/15209.jpg",36.140393,-95.995434
"5th & Detroit: Southwestern Bell Main Dial Building","Tulsa (Okla.) -- History","Located on the northwest corner of East 5th Street and  South Detroit Avenue, the Southwestern Bell Main Dial Building's first two floors were erected in 1924. Four stories were added to the building in 1930.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #A0810","verified","modified","East 5th Street and South Detroit Avenue","included","A0810.jpg",7/15/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,15302",15302,"15303.jpg","/p15020coll1/image/15303.jpg",36.1527103,-95.986562
"Springdale Elementary School, 1931","Tulsa (Okla.) -- History; Schools","Springdale Elementary School on North Atlanta Place and East Oklahoma Place, circa 1931.","Tulsa City-County Library",1931,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #A0251","verified","modified","North Atlanta Place and East Oklahoma Place","included","A0251.jpg",7/15/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,15382",15382,"15383.jpg","/p15020coll1/image/15383.jpg",36.1761664,-95.9548772
"61st & Yale: St. Francis Hospital, 1961","Tulsa (Okla.) -- History; Hospitals","St. Francis Hospital at East 61st Street and South Yale Avenue, April 26th, 1961.","Tulsa City-County Library",4/26/1961,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession  #D7836",,"modified","East 61st Street and South Yale Avenue","included","D7836.jpg",7/15/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,15393",15393,"15394.jpg","/p15020coll1/image/15394.jpg",36.0754011,-95.922048
"21st & Utica: St. John Hospital, 1926","Tulsa (Okla.) -- History; Hospitals","St. John's Hospital at East 21st Street and South Utica Avenue.  Photograph taken from 21st Street, looking north.","Tulsa City-County Library",1926,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #C0023",,,"East 21st Street and South Utica Avenue","included","C0023.jpg",7/15/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,15419",15419,"15420.jpg","/p15020coll1/image/15420.jpg",36.1332648,-95.9672697
"11th Street: Stone Brothers Used Cars, 1960","Tulsa (Okla.) -- History","Stone Brothers Used Cars at 5000 East 11th Street on February 26, 1960.","Tulsa City-County Library",2/26/1960,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #D6735",,"modified","5000 East 11th Street","included","D6735.jpg",7/15/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,15594",15594,"15595.jpg","/p15020coll1/image/15595.jpg",36.147782,-95.9213016
